
name,image_url
Rajamäen Kehitys,https://cdn.torneopal.net/logo/palloliitto/397x.png
Rakkauden Kesä,
Ranska,https://cdn.torneopal.net/logo/palloliitto/4037x.png
Rasilia,
Rauman Erotuomarikerho,
Rautalammin Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2972x.png
Rautavaaran Raiku,https://cdn.torneopal.net/logo/palloliitto/2973x.png
RCDE jalkapalloakatemia,https://cdn.torneopal.net/logo/palloliitto/5178x.png
Real Kokkola,https://cdn.torneopal.net/logo/palloliitto/564x.png
Real Malmi,https://cdn.torneopal.net/logo/palloliitto/4645x.png
REAL OULU,https://cdn.torneopal.net/logo/palloliitto/3728x.png
Real Pendejos,https://cdn.torneopal.net/logo/palloliitto/1314x.png
Real Soar,https://cdn.torneopal.net/logo/palloliitto/4646x.png
Real Tilis,
Red Star Classic,
Red Weasels,https://cdn.torneopal.net/logo/palloliitto/5626x.png
Redstar Helsinki,
Reijon Pallot 17,
REISJÄRVEN VOIMA,https://cdn.torneopal.net/logo/palloliitto/5448x.png
Rellun Pallokerho,
Remppaasi,
Reposaaren Kunto,https://cdn.torneopal.net/logo/palloliitto/3272x.png
Respect Boxing Club,
Retro Kings,https://cdn.torneopal.net/logo/palloliitto/982x.png
Reyes de Turku,
Riihimäen Palloseura,https://cdn.torneopal.net/logo/palloliitto/577x.png
Riihimäen Pappa Soccer,https://cdn.torneopal.net/logo/palloliitto/2675x.png
Riihitien Rangers,https://cdn.torneopal.net/logo/palloliitto/6115x.png
Riipilän Raketti,https://cdn.torneopal.net/logo/palloliitto/2677x.png
Riksu United,
RistiFemma,https://cdn.torneopal.net/logo/palloliitto/6059x.png
Ristiinan Pallo,https://cdn.torneopal.net/logo/palloliitto/2910x.png
Road To Glory Football Club,
Robban & Siivouspojat,https://cdn.torneopal.net/logo/palloliitto/6042x.png
ROIHUVUOREN RUISKU,https://cdn.torneopal.net/logo/palloliitto/739x.png
Rollon Pojat,https://cdn.torneopal.net/logo/palloliitto/2566x.png
Romania,https://cdn.torneopal.net/logo/palloliitto/4256x.png
Rosemaryn painajainen,https://cdn.torneopal.net/logo/palloliitto/5232x.png
ROVANIEMEN EROTUOMARIKERHO,
Rovaniemen Korkeakouluopiskelijat ROKOKOO urheiluseura ry,https://cdn.torneopal.net/logo/palloliitto/4090x.png
Rovaniemen Palloseura,https://cdn.torneopal.net/logo/palloliitto/2942x.png
Rovaniemi United,https://cdn.torneopal.net/logo/palloliitto/3599x.png
Roxbury Jalkapallokerho Helsinki,https://cdn.torneopal.net/logo/palloliitto/3679x.png
ROXBURY JALKAPALLOKLUBI,https://cdn.torneopal.net/logo/palloliitto/3177x.png
Roxbury JK harraste,https://cdn.torneopal.net/logo/palloliitto/5898x.png
Roy Hodgson Experience,
ROYAL FC,https://cdn.torneopal.net/logo/palloliitto/4936x.png
Royal Kaisaniemi,https://cdn.torneopal.net/logo/palloliitto/1105x.png
RS-Miehet,
Ruokolahden Palloseura,https://cdn.torneopal.net/logo/palloliitto/2911x.png
Ruoska,https://cdn.torneopal.net/logo/palloliitto/4652x.png
Ruosniemen Visa,https://cdn.torneopal.net/logo/palloliitto/3063x.png
Ruotsi,https://cdn.torneopal.net/logo/palloliitto/3432x.png
Ruskon Ruohonleikkurit,https://cdn.torneopal.net/logo/palloliitto/4653x.png
RUUKIE,
Ruusut FC,https://cdn.torneopal.net/logo/palloliitto/6013x.png
Ruutupaidat,https://cdn.torneopal.net/logo/palloliitto/628x.png
Rytimäen Pallo-Kerho -84,https://cdn.torneopal.net/logo/palloliitto/3371x.png
Ränni FC,
Rööperin Nulikat,https://cdn.torneopal.net/logo/palloliitto/983x.png
S.C. Helsinki United,https://cdn.torneopal.net/logo/palloliitto/5596x.png
S.S.C. Japoli,https://cdn.torneopal.net/logo/palloliitto/5424x.png
Saarela,
Sahalahden Kunto,https://cdn.torneopal.net/logo/palloliitto/5590x.png
Sakhon Passi,
Saksa,https://cdn.torneopal.net/logo/palloliitto/4149x.png
Saksan ltv,https://cdn.torneopal.net/logo/palloliitto/5273x.png
Salama United F.C.,https://cdn.torneopal.net/logo/palloliitto/6108x.png
SALAMAT,
Salomon Kalou AC,
SALON EROTUOMARIKERHO,
Salon Palloilijat,https://cdn.torneopal.net/logo/palloliitto/114x.png
Salon Toverit,https://cdn.torneopal.net/logo/palloliitto/3296x.png
Salon Wilpas,https://cdn.torneopal.net/logo/palloliitto/2878x.png
Sammuneet Tähdet,https://cdn.torneopal.net/logo/palloliitto/6079x.png
San Marino,https://cdn.torneopal.net/logo/palloliitto/5304x.png
San Siro,https://cdn.torneopal.net/logo/palloliitto/5583x.png
San Sirot,https://cdn.torneopal.net/logo/palloliitto/5073x.png
Sandels Soturit,
SANDVIK,
SAPA,https://cdn.torneopal.net/logo/palloliitto/15x.png
Sarkolan Soutajat,https://cdn.torneopal.net/logo/palloliitto/6073x.png
Sarkun Akatemia,https://cdn.torneopal.net/logo/palloliitto/4655x.png
Satakieli,https://cdn.torneopal.net/logo/palloliitto/4656x.png
Satava FC,
Sateentekijät,
SATURNUS,
Saudi-Arabia,https://cdn.torneopal.net/logo/palloliitto/5302x.png
Sauvon Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2879x.png
Savateklubi,https://cdn.torneopal.net/logo/palloliitto/4072x.png
SAVENTUS FC,https://cdn.torneopal.net/logo/palloliitto/4933x.png
Savilahden Urheilijat,https://cdn.torneopal.net/logo/palloliitto/3234x.png
Savitaipaleen Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2912x.png
Savon Pallo,https://cdn.torneopal.net/logo/palloliitto/2974x.png
SBAU FOOTBALL,
SC Ballers,
SC Pirkanmaa United,https://cdn.torneopal.net/logo/palloliitto/4659x.png
SC Wolves,https://cdn.torneopal.net/logo/palloliitto/3390x.png
SEINÄJOEN JALKAPALLOKERHO,https://cdn.torneopal.net/logo/palloliitto/3307x.png
Seinäjoen Jalkapallokerho-Juniorit,https://cdn.torneopal.net/logo/palloliitto/3110x.png
Seinäjoen Mimmiliiga,https://cdn.torneopal.net/logo/palloliitto/3111x.png
Seinäjoen Sisu,https://cdn.torneopal.net/logo/palloliitto/3112x.png
Selkrig Performance Unit,
Sellukadun Jalitsu,https://cdn.torneopal.net/logo/palloliitto/4660x.png
SeniBootlex,https://cdn.torneopal.net/logo/palloliitto/1198x.png
Serbia,https://cdn.torneopal.net/logo/palloliitto/4150x.png
Serbia ja Montenegro,https://cdn.torneopal.net/logo/palloliitto/5338x.png
Sexypöxyt,https://cdn.torneopal.net/logo/palloliitto/2679x.png
SFA Jurassic,
Shooting stars,
Sienihamsterit,
Sievin Sisu,https://cdn.torneopal.net/logo/palloliitto/3243x.png
Siged CF,
Siilinjärven Palloseura,https://cdn.torneopal.net/logo/palloliitto/2975x.png
Siltamäki Devils,https://cdn.torneopal.net/logo/palloliitto/4661x.png
Simpeleen Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2914x.png
Singapore,https://cdn.torneopal.net/logo/palloliitto/5303x.png
Sintit,
Sipoo United,
SIPS Soccer,
Sirkkakosken Sisu,https://cdn.torneopal.net/logo/palloliitto/3979x.png
Sitowise,https://cdn.torneopal.net/logo/palloliitto/5107x.png
Siuntion Sisu,https://cdn.torneopal.net/logo/palloliitto/3714x.png
SJK Akatemia,https://cdn.torneopal.net/logo/palloliitto/2545x.png
SK Sinipaidat,https://cdn.torneopal.net/logo/palloliitto/4662x.png
SK SUSPENDED,
SKANSKA,
Skatta Football,
SKCB,https://cdn.torneopal.net/logo/palloliitto/4663x.png
Skotlanti,https://cdn.torneopal.net/logo/palloliitto/4067x.png
Slovakia,https://cdn.torneopal.net/logo/palloliitto/4044x.png
Slovenia,https://cdn.torneopal.net/logo/palloliitto/3914x.png
Smoking Monkeys,https://cdn.torneopal.net/logo/palloliitto/4664x.png
Smörbröder,
Soccer Club Kuopio Futis-98,https://cdn.torneopal.net/logo/palloliitto/3465x.png
Soccer Club Riverball,https://cdn.torneopal.net/logo/palloliitto/2976x.png
Soccer Club Zulimanit S.C.Z.,https://cdn.torneopal.net/logo/palloliitto/3228x.png
Sodankylän Pallo,https://cdn.torneopal.net/logo/palloliitto/2944x.png
SOHO JKL,https://cdn.torneopal.net/logo/palloliitto/4082x.png
SOHO SPORTING SOCIETY,https://cdn.torneopal.net/logo/palloliitto/3180x.png
Soinin Palloseura,https://cdn.torneopal.net/logo/palloliitto/3115x.png
Soittorasia,https://cdn.torneopal.net/logo/palloliitto/4666x.png
Solf Idrottsklubb,https://cdn.torneopal.net/logo/palloliitto/3116x.png
Solita,
Someron Voima,https://cdn.torneopal.net/logo/palloliitto/2880x.png
Sonnit,https://cdn.torneopal.net/logo/palloliitto/6063x.png
Sorcolor,https://cdn.torneopal.net/logo/palloliitto/4668x.png
Sorri,https://cdn.torneopal.net/logo/palloliitto/4669x.png
Sorsakosken Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2977x.png
SORVANKYLÄN PALLO,https://cdn.torneopal.net/logo/palloliitto/3182x.png
Sotamarsalkat FC,
SOULS AC,https://cdn.torneopal.net/logo/palloliitto/3743x.png
Sparta Brahe,https://cdn.torneopal.net/logo/palloliitto/1148x.png
Sparta Paha,https://cdn.torneopal.net/logo/palloliitto/6058x.png
Spartak Ruoholahti,https://cdn.torneopal.net/logo/palloliitto/6096x.png
Spital,https://cdn.torneopal.net/logo/palloliitto/4517x.png
SPL Harraste,
SPORTING CLUB RAISIO,https://cdn.torneopal.net/logo/palloliitto/3078x.png
Sporting Club Veijarit -86,https://cdn.torneopal.net/logo/palloliitto/343x.png
Sporting Jr Bellends,https://cdn.torneopal.net/logo/palloliitto/3427x.png
Sporting Junior Bellends,
Sporting Kristina,https://cdn.torneopal.net/logo/palloliitto/3117x.png
Sporting TG,
Sporting Töölö,https://cdn.torneopal.net/logo/palloliitto/244x.png
SRV,https://cdn.torneopal.net/logo/palloliitto/1324x.png
SS STANLEY,
St.Rovers Club,
Stadin Ketterä FC,https://cdn.torneopal.net/logo/palloliitto/6065x.png
Stadin Los Blancos,https://cdn.torneopal.net/logo/palloliitto/3925x.png
Standard Kurvi,https://cdn.torneopal.net/logo/palloliitto/5211x.png
StaPa De Royale,https://cdn.torneopal.net/logo/palloliitto/5798x.png
Stobe United,
Stobe-92,https://cdn.torneopal.net/logo/palloliitto/1199x.png
Stobe92,https://cdn.torneopal.net/logo/palloliitto/3905x.png
Storypool,https://cdn.torneopal.net/logo/palloliitto/932x.png
Straydog,
Street Eagles,https://cdn.torneopal.net/logo/palloliitto/5987x.png
Strikers,https://cdn.torneopal.net/logo/palloliitto/596x.png
StubeStars,https://cdn.torneopal.net/logo/palloliitto/4671x.png
StöVe,
Sudet,https://cdn.torneopal.net/logo/palloliitto/216x.png
Sukkasurma,
SULTTAANIN TÄHTISUMU,
Sundom Idrottsförening,https://cdn.torneopal.net/logo/palloliitto/3118x.png
SUOMEN TELINE- JA SÄÄSUOJAPALVELU,
Suomi,https://cdn.torneopal.net/logo/palloliitto/3434x.png
Suomussalmen Palloseura,https://cdn.torneopal.net/logo/palloliitto/3904x.png
Suonenjoen Pallo 52,https://cdn.torneopal.net/logo/palloliitto/2978x.png
SuperS,https://cdn.torneopal.net/logo/palloliitto/4673x.png
Susiraja FC,https://cdn.torneopal.net/logo/palloliitto/4107x.png
Suurmetsän Urheilijat SUMU,https://cdn.torneopal.net/logo/palloliitto/190x.png
Suvereenit Sutijat,https://cdn.torneopal.net/logo/palloliitto/4674x.png
Suvilahden Sisu,https://cdn.torneopal.net/logo/palloliitto/3308x.png
Sveitsi,https://cdn.torneopal.net/logo/palloliitto/4039x.png
SWAPPIE,https://cdn.torneopal.net/logo/palloliitto/4675x.png
Systeemipuulaaki,
Såka Fotboll,https://cdn.torneopal.net/logo/palloliitto/3012x.png
Säilyketölkit,https://cdn.torneopal.net/logo/palloliitto/5828x.png
Säynätsalon Riento,https://cdn.torneopal.net/logo/palloliitto/3041x.png
Sääksjärven Loiske,https://cdn.torneopal.net/logo/palloliitto/2846x.png
Södervalla BK,
T2H,https://cdn.torneopal.net/logo/palloliitto/4676x.png
Tadzhikistan,https://cdn.torneopal.net/logo/palloliitto/4157x.png
TAHMELAN VESA,https://cdn.torneopal.net/logo/palloliitto/3184x.png
Taipalsaaren Kisa,https://cdn.torneopal.net/logo/palloliitto/2988x.png
TAITODELFIINIT,https://cdn.torneopal.net/logo/palloliitto/4930x.png
Takapihan Akatemia,https://cdn.torneopal.net/logo/palloliitto/4677x.png
TALENTTIKLUBI,
Tali Rovers FC,https://cdn.torneopal.net/logo/palloliitto/4678x.png
TAMMELAN RYSKE,https://cdn.torneopal.net/logo/palloliitto/3473x.png
TAMMER-FUTIS,https://cdn.torneopal.net/logo/palloliitto/3069x.png
Tampere Africans Sports,https://cdn.torneopal.net/logo/palloliitto/3186x.png
Tampere City,https://cdn.torneopal.net/logo/palloliitto/4679x.png
Tampere FC,
Tampere Football Academy,https://cdn.torneopal.net/logo/palloliitto/3908x.png
Tampere Football Club,https://cdn.torneopal.net/logo/palloliitto/6919x.png
Tampere-Viipurin Ilves-Kissat,https://cdn.torneopal.net/logo/palloliitto/3192x.png
TAMPEREEN AKATEEMINEN MAHTI,https://cdn.torneopal.net/logo/palloliitto/4108x.png
TAMPEREEN EROTUOMARIKERHO,https://cdn.torneopal.net/logo/palloliitto/3187x.png
Tampereen Harrasteurheilijat,
Tampereen Ikaalisten urheilijat,https://cdn.torneopal.net/logo/palloliitto/6105x.png
TAMPEREEN KISATOVERIT,https://cdn.torneopal.net/logo/palloliitto/2848x.png
Tampereen Pallo-Veikot,https://cdn.torneopal.net/logo/palloliitto/2850x.png
TAMPEREEN PALLOILIJAT,https://cdn.torneopal.net/logo/palloliitto/2849x.png
TAMPEREEN PALLOSEURA,https://cdn.torneopal.net/logo/palloliitto/4265x.png
Tampereen Peli-Pojat-70,https://cdn.torneopal.net/logo/palloliitto/2851x.png
TAMPEREEN PELI-TOVERIT,https://cdn.torneopal.net/logo/palloliitto/3189x.png
TAMPEREEN TOINEN TESTI UAT,
Tampereen Toteemit,https://cdn.torneopal.net/logo/palloliitto/5205x.png
Tampereen Tähdet,
Tampereen Yliopiston Urheiluseura,https://cdn.torneopal.net/logo/palloliitto/3191x.png
Tanska,https://cdn.torneopal.net/logo/palloliitto/3431x.png
TaPa,https://cdn.torneopal.net/logo/palloliitto/4681x.png
Tapanilan Tuomio,https://cdn.torneopal.net/logo/palloliitto/5599x.png
TAPO,
Tapulin Martat,
Tarmac Futsal Club,https://cdn.torneopal.net/logo/palloliitto/5105x.png
TARVASJOEN URHEILIJAT,
Team 5vS,
Team All Stars,
Team Babar,https://cdn.torneopal.net/logo/palloliitto/1294x.png
TEAM CALLE,https://cdn.torneopal.net/logo/palloliitto/4943x.png
Team De Jésus,
TEAM FC ULEÅBORG,https://cdn.torneopal.net/logo/palloliitto/3267x.png
Team HPF,
Team Huijaus,https://cdn.torneopal.net/logo/palloliitto/933x.png
Team Jälkipelet,
Team LKP,https://cdn.torneopal.net/logo/palloliitto/351x.png
Team Naija,https://cdn.torneopal.net/logo/palloliitto/5558x.png
Team Ohana,https://cdn.torneopal.net/logo/palloliitto/4684x.png
TEAM OIKEESTILUIKKAA,
TEAM PA,
Team Puolikunto,
Team Silmäleikkaus,https://cdn.torneopal.net/logo/palloliitto/2467x.png
Team Suomisääret,https://cdn.torneopal.net/logo/palloliitto/4685x.png
Team Tammela,
Team Väsymättömät,https://cdn.torneopal.net/logo/palloliitto/3244x.png
TEAM XXX,
Team Yoda,
TEAM ÄIJJÄT,
Teekkareiden Urheilu- ja Voimailukerho,https://cdn.torneopal.net/logo/palloliitto/3190x.png
Teerenpeli,https://cdn.torneopal.net/logo/palloliitto/5855x.png
TEFA,
Teiskon Urheilijat,https://cdn.torneopal.net/logo/palloliitto/3945x.png
TEISKON URHEILIJAT,
Terjärv Ungdoms Sportklubb,https://cdn.torneopal.net/logo/palloliitto/3013x.png
Tervakosken Pato,https://cdn.torneopal.net/logo/palloliitto/2852x.png
Tervalaakson Teräs,https://cdn.torneopal.net/logo/palloliitto/3449x.png
Tervamäen Virkistys,
Tervarit,https://cdn.torneopal.net/logo/palloliitto/2919x.png
Tervarit Juniorit,https://cdn.torneopal.net/logo/palloliitto/2945x.png
TERVOLAN PALLOSEURA,https://cdn.torneopal.net/logo/palloliitto/2946x.png
Terwatossut,https://cdn.torneopal.net/logo/palloliitto/6154x.png
Test,
Test Club,
TESTIKAALIT,
Teuvan Pallo,https://cdn.torneopal.net/logo/palloliitto/3119x.png
Thaimaa,https://cdn.torneopal.net/logo/palloliitto/4353x.png
The Avengers Plus,https://cdn.torneopal.net/logo/palloliitto/3971x.png
The Punishers,
The United Brothers,https://cdn.torneopal.net/logo/palloliitto/6050x.png
TIER,https://cdn.torneopal.net/logo/palloliitto/5024x.png
Tikkakosken Tikka,https://cdn.torneopal.net/logo/palloliitto/3043x.png
Tikkurilan Palloseura,https://cdn.torneopal.net/logo/palloliitto/59x.png
Tilhentykki,
TJH Saneeraus,
TKT Kissat,
Toejoen Veikot,https://cdn.torneopal.net/logo/palloliitto/3064x.png
Toholammin Urheilijat,https://cdn.torneopal.net/logo/palloliitto/3014x.png
Toijalan Pallo -49,https://cdn.torneopal.net/logo/palloliitto/2853x.png
Toivalan Urheilijat,https://cdn.torneopal.net/logo/palloliitto/2979x.png
Tolkis Bollklubb,https://cdn.torneopal.net/logo/palloliitto/3134x.png
TOPAZ,
Tornion Jalkapalloklubi,https://cdn.torneopal.net/logo/palloliitto/2947x.png
Tornion Pallo-47,https://cdn.torneopal.net/logo/palloliitto/2948x.png
Tornion Palloveikot,https://cdn.torneopal.net/logo/palloliitto/3903x.png
Tornion Tarmo,https://cdn.torneopal.net/logo/palloliitto/3268x.png
Torpedo,https://cdn.torneopal.net/logo/palloliitto/1150x.png
Torpedo Tölö,
Torre Calcio,https://cdn.torneopal.net/logo/palloliitto/3297x.png
Tottenkyrö,https://cdn.torneopal.net/logo/palloliitto/4688x.png
TOTTOHALLIN TORPEDOT,
Touhutimpat United,https://cdn.torneopal.net/logo/palloliitto/5617x.png
Toukolan Teräs,https://cdn.torneopal.net/logo/palloliitto/210x.png
Toyota,
TPS Juniorijalkapallo,https://cdn.torneopal.net/logo/palloliitto/27x.png
Traktors,
Trastvik FFA,https://cdn.torneopal.net/logo/palloliitto/4690x.png
Trinidad ja Tobago,https://cdn.torneopal.net/logo/palloliitto/5306x.png
Truma Sports,
Tsekki,https://cdn.torneopal.net/logo/palloliitto/4120x.png
Tšekkoslovakia,https://cdn.torneopal.net/logo/palloliitto/5342x.png
Tset Tset Top,https://cdn.torneopal.net/logo/palloliitto/1121x.png
TSF,https://cdn.torneopal.net/logo/palloliitto/5100x.png
TSV Automobil,
Tulppaanit,
Tunisia,https://cdn.torneopal.net/logo/palloliitto/5305x.png
Turkki,https://cdn.torneopal.net/logo/palloliitto/4152x.png
Tursolan Naisfutarit,
TURUN EROTUOMARIKERHO,https://cdn.torneopal.net/logo/palloliitto/3298x.png
Turun Into,https://cdn.torneopal.net/logo/palloliitto/5839x.png
Turun Kisa-Veikot,https://cdn.torneopal.net/logo/palloliitto/2882x.png
Turun Kisa-Weljet,
Turun Nappulaliiga,https://cdn.torneopal.net/logo/palloliitto/2883x.png
Turun Normaalikoulun Urheiluseura ry,https://cdn.torneopal.net/logo/palloliitto/5671x.png
Turun Pallo-Veikot,https://cdn.torneopal.net/logo/palloliitto/3213x.png
Turun Pallokerho,https://cdn.torneopal.net/logo/palloliitto/2884x.png
Turun Ponteva,https://cdn.torneopal.net/logo/palloliitto/3394x.png
Turun Pyrkivä,https://cdn.torneopal.net/logo/palloliitto/2885x.png
Turun Raittius Kerho,https://cdn.torneopal.net/logo/palloliitto/4003x.png
Turun Teräs,https://cdn.torneopal.net/logo/palloliitto/3081x.png
Turun Toverit,https://cdn.torneopal.net/logo/palloliitto/3082x.png
Turun Weikot,https://cdn.torneopal.net/logo/palloliitto/2886x.png
Turvasana,
Tuusulan Palloseura,https://cdn.torneopal.net/logo/palloliitto/66x.png
Tykkinaiset,https://cdn.torneopal.net/logo/palloliitto/4695x.png
TYRWÄÄN PALLOSEURA,https://cdn.torneopal.net/logo/palloliitto/4903x.png
Tyylikäs United,
Työväen Ampujat,
Tähtivalo,
Töjby FC,https://cdn.torneopal.net/logo/palloliitto/2350x.png
Tölikanlahden Höntsä,https://cdn.torneopal.net/logo/palloliitto/5637x.png
Töölö Tigers,https://cdn.torneopal.net/logo/palloliitto/6066x.png
Töölön Taisto,https://cdn.torneopal.net/logo/palloliitto/184x.png
TÖÖLÖN VESA,https://cdn.torneopal.net/logo/palloliitto/39x.png
Ug Darra,https://cdn.torneopal.net/logo/palloliitto/2465x.png
UG OLD STARS,
UHFC,https://cdn.torneopal.net/logo/palloliitto/4697x.png
Ukraina,https://cdn.torneopal.net/logo/palloliitto/4066x.png
Ulvilantien Unelma,https://cdn.torneopal.net/logo/palloliitto/1112x.png
Unathletic Club de Raisio,
UNDER WATERSQUAD,https://cdn.torneopal.net/logo/palloliitto/4950x.png
Union Espoo,
Union Helsinki,https://cdn.torneopal.net/logo/palloliitto/5868x.png
Union Plaani,https://cdn.torneopal.net/logo/palloliitto/3335x.png
United Arab,https://cdn.torneopal.net/logo/palloliitto/5730x.png
United Malmi,https://cdn.torneopal.net/logo/palloliitto/4698x.png
Unkari,https://cdn.torneopal.net/logo/palloliitto/3470x.png
Unreal Tupsester,
Urakuulalaakeri,https://cdn.torneopal.net/logo/palloliitto/4699x.png
Urheiluseura AC Stoppi,https://cdn.torneopal.net/logo/palloliitto/182x.png
Urheiluseura Hyvinkään Pelikaani,https://cdn.torneopal.net/logo/palloliitto/2682x.png
Urheiluseura Taipalsaaren Veikot,https://cdn.torneopal.net/logo/palloliitto/3334x.png
URHEILUSEURA ZOOM,https://cdn.torneopal.net/logo/palloliitto/734x.png
Urho,https://cdn.torneopal.net/logo/palloliitto/3042x.png
Urjalan Palloseura,https://cdn.torneopal.net/logo/palloliitto/2854x.png
Urkin Pallo,https://cdn.torneopal.net/logo/palloliitto/3499x.png
Uruguay,https://cdn.torneopal.net/logo/palloliitto/5307x.png
Utajärvi-Muhos Futis,
UTASPORT RY,
Utica,https://cdn.torneopal.net/logo/palloliitto/4700x.png
Uudenkaupungin Pallokerho,https://cdn.torneopal.net/logo/palloliitto/2887x.png
Uuraisten Raiku,https://cdn.torneopal.net/logo/palloliitto/3044x.png
uusi seura,
UZ COISA,https://cdn.torneopal.net/logo/palloliitto/5078x.png
Uzbekistan,https://cdn.torneopal.net/logo/palloliitto/4314x.png
VAASAN EROTUOMARIKERHO,https://cdn.torneopal.net/logo/palloliitto/3463x.png
VAASAN KYLTERIVELJET,https://cdn.torneopal.net/logo/palloliitto/3918x.png
Vaasan Pallo-Veikot,https://cdn.torneopal.net/logo/palloliitto/3533x.png
Vaasan Palloseura,https://cdn.torneopal.net/logo/palloliitto/440x.png
Vaasan Palloseuran Juniorit,https://cdn.torneopal.net/logo/palloliitto/3120x.png
Vaivion Tarmo,https://cdn.torneopal.net/logo/palloliitto/6060x.png
VaKo Sport,https://cdn.torneopal.net/logo/palloliitto/1114x.png
Vakuutus- ja finanssialan urheiluseura VUFI,https://cdn.torneopal.net/logo/palloliitto/1165x.png
Valge Futsal,
VALKEAKOSKEN EROTUOMARIKERHO,
VALKEAKOSKEN KOSKENPOJAT,https://cdn.torneopal.net/logo/palloliitto/3196x.png
Valko-Venäjä,https://cdn.torneopal.net/logo/palloliitto/4040x.png
Valmet F,https://cdn.torneopal.net/logo/palloliitto/4703x.png
Valtion Polttoaine,https://cdn.torneopal.net/logo/palloliitto/4704x.png
Vanhat Parrut,
Vantaan Ankkuri,https://cdn.torneopal.net/logo/palloliitto/6077x.png
Vantaan Jalkapalloseura,https://cdn.torneopal.net/logo/palloliitto/35x.png
Vantaan monikulttuurinen liikunta,
Vantaan Veturi Vandas Lokomotiv,https://cdn.torneopal.net/logo/palloliitto/2683x.png
Vapaala Football Team,https://cdn.torneopal.net/logo/palloliitto/5985x.png
Varchester United,
Vastapallo,https://cdn.torneopal.net/logo/palloliitto/4705x.png
Vastapuoli,
Vasurin Ulkokierre FC,
Vasurit,
Veega United,https://cdn.torneopal.net/logo/palloliitto/4707x.png
Vehmaisten Urheilijat,https://cdn.torneopal.net/logo/palloliitto/3197x.png
Veikot hilpeänlaiset,https://cdn.torneopal.net/logo/palloliitto/5595x.png
Velehot,https://cdn.torneopal.net/logo/palloliitto/5471x.png
Velenpojat,https://cdn.torneopal.net/logo/palloliitto/5580x.png
Venäjä,https://cdn.torneopal.net/logo/palloliitto/4121x.png
Vermo Vikings,https://cdn.torneopal.net/logo/palloliitto/4106x.png
Vesan Pallo,https://cdn.torneopal.net/logo/palloliitto/3955x.png
Vesilahden Visa,https://cdn.torneopal.net/logo/palloliitto/3071x.png
Vetelin Urheilijat,https://cdn.torneopal.net/logo/palloliitto/3015x.png
VF5,
VFS Vantaa Futsal Club,https://cdn.torneopal.net/logo/palloliitto/3301x.png
VFU,https://cdn.torneopal.net/logo/palloliitto/3995x.png
VG - 62,https://cdn.torneopal.net/logo/palloliitto/2890x.png
VHT,https://cdn.torneopal.net/logo/palloliitto/5858x.png
Via Tribunali,
Victorious Secret,https://cdn.torneopal.net/logo/palloliitto/4709x.png
VIERASJOUKKUE YHDISTYS,https://cdn.torneopal.net/logo/palloliitto/3500x.png
Viertolan Brassit,https://cdn.torneopal.net/logo/palloliitto/5431x.png
Vietfin FC,https://cdn.torneopal.net/logo/palloliitto/5134x.png
Vihtavuoren Pamaus,https://cdn.torneopal.net/logo/palloliitto/3045x.png
VIIALAN PELI-VEIKOT,https://cdn.torneopal.net/logo/palloliitto/3072x.png
Viikin Urheiluseura,https://cdn.torneopal.net/logo/palloliitto/5187x.png
VIILAT,
VIINIKAN PALLO,https://cdn.torneopal.net/logo/palloliitto/4919x.png
Viitasaaren Jalkapalloklubi,https://cdn.torneopal.net/logo/palloliitto/3046x.png
Villan Pojat,https://cdn.torneopal.net/logo/palloliitto/5188x.png
Virkkalan Tarmo,https://cdn.torneopal.net/logo/palloliitto/298x.png
Viro,https://cdn.torneopal.net/logo/palloliitto/4041x.png
Virolahden Sampo,https://cdn.torneopal.net/logo/palloliitto/2916x.png
Visible Sixpack Body,
Voadora FC,https://cdn.torneopal.net/logo/palloliitto/5094x.png
Vuokatti Team Sport,https://cdn.torneopal.net/logo/palloliitto/5390x.png
Vuoreksen Peikot,
VuPa-12,
VVAL,
Vähänkyrön Viesti,https://cdn.torneopal.net/logo/palloliitto/3121x.png
Wales,https://cdn.torneopal.net/logo/palloliitto/4153x.png
Warkauden Jalkapalloklubi - Warkaus JK,https://cdn.torneopal.net/logo/palloliitto/3229x.png
Wasa Fotbollsakademi,https://cdn.torneopal.net/logo/palloliitto/5350x.png
Wasted Talents,
Weltsut,https://cdn.torneopal.net/logo/palloliitto/5118x.png
Wicked Utd,https://cdn.torneopal.net/logo/palloliitto/1117x.png
WildBoars,https://cdn.torneopal.net/logo/palloliitto/2464x.png
WilsonRonk42Karhut,
WJK Varkaus,https://cdn.torneopal.net/logo/palloliitto/2980x.png
Worldwide Football Club,
YBPuistola,https://cdn.torneopal.net/logo/palloliitto/6017x.png
YBPuistola,
Yellow,
Yhdysvallat,https://cdn.torneopal.net/logo/palloliitto/5343x.png
Ykspihlajan Reima,https://cdn.torneopal.net/logo/palloliitto/3373x.png
Ylikiimingin Juopulin Nuorisoseura,https://cdn.torneopal.net/logo/palloliitto/3251x.png
Ylis78,
YLÄ-SAVON EROTUOMARIKERHO,
Ylämyllyn Yllätys,https://cdn.torneopal.net/logo/palloliitto/2981x.png
